location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Chicago, IL","Federal Security Director, Chicago ",Jeanne B. Clark,XS,OT,"$144,898",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Minneapolis, MN",Federal Security Director ,Kenneth S. Kasprisin,XS,OT,"$140,644",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Oakland, CA",Federal Security Director ,Fred H. Lau,XS,OT,"$151,049",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Las Vegas, NV",Deputy Federal Security Director ,Jose M. Ralls,XS,OT,"$136,752",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Dallas, TX",Deputy Federal Security Director ,Claude B. Shaw Jr,XS,OT,"$139,846",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Tampa, FL",Deputy Federal Security Director ,Richard Stevens,XS,OT,"$136,752",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"New Orleans, LA","Federal Security Director, New Orleans ",Robert E. Besal,XS,OT,"$137,882",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Las Vegas, NV",Federal Security Director ,James D. Blair,XS,OT,"$137,882",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Charlotte, NC",Federal Security Director ,John E. Gartland,XS,OT,"$151,605",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Philadelphia, PA","Federal Security Director, Philadelphia ",James B. Golden Jr,XS,OT,"$142,675",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"San Francisco, CA",Federal Security Director ,Edward W. Gomez,XS,OT,"$152,782",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Detroit, MI","Federal Security Director, Detroit ",Robert L. Johnson,XS,OT,"$146,247",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Fort Lauderdale, FL",Federal Security Director ,Dale Karlen,XS,OT,"$143,152",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Indianapolis, IN",Federal Security Director ,Dick M. Suekawa,XS,OT,"$138,146",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Newark, NJ","Federal Security Director, Newark ",Marcus V. Arroyo,XS,OT,"$148,156",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Seattle, WA",Federal Security Director ,John Kelley,XS,OT,"$152,000",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Phoenix, AZ",Federal Security Director ,Marcia K. Florian,XS,OT,"$139,813",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Jacksonville, FL","Federal Security Director, Jacksonville ",Paul A. Hackenberry,XS,OT,"$139,813",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"St. Louis, MO",Federal Security Director ,William H. Switzer III,XS,OT,"$139,482",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"San Antonio, TX",Federal Security Director ,Leopoldo Vasquez Jr,XS,OT,"$139,012",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Atlanta, GA",Federal Security Director ,Ashley Williams,XS,OT,"$149,272",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Cleveland, OH",Federal Security Director ,Michael S. Young,XS,OT,"$141,396",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Administrative Officer ,Susan T. Tracey,XS,OT,"$143,783",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"San Juan, Puerto Rico","Federal Security Director, San Juan, Puerto Rico ",Marlene Hunter,XS,OT,"$127,788",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Washington, DC",Assistant Administrator for Transportation Security Policy ,Chad Wolf,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation Operations ",Robert Albracht,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation Operations ",William H. Arrington,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation Operations ",John R. Block,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation Operations ",Karen Burke,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Investigations ,Raymond M. Dineen,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Revenue ,Randall S. Fiertz,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation Operations ",George M. Karamarkovich,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Aviation/ Inspection ",Elmer R. Stone,XS,OT,"$144,094",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Special Assistant to the Deputy Administrator ,Melissa J. Allen,XS,OT,"$144,111",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"New York, NY",Federal Security Director ,William R. Hall,XS,OT,"$149,360",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Orlando, FL","Federal Security Director, Orlando ",Charles H. Lutz,XS,OT,"$140,181",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Dallas, TX",Federal Security Director ,Jimmy Wooten,XS,OT,"$144,469",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Assistant Under Secretary for Intelligence ,Claude Manno,XS,OT,"$145,323",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Federal Security Director ,Patrick D. Hynes,XS,OT,"$145,787",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Civil Rights ,Tamara L. Miller,XS,OT,"$145,958",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Director, Information/ Data Analysis ",Ben Hayes Bell III,XS,OT,"$145,971",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Deputy Director, Law Enforcement ",Arnold A. Cole,XS,OT,"$145,971",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Counsel ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Baltimore, MD",Federal Security Director ,Joseph Malandrino,XS,OT,"$145,971",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Chief Administrative Officer ,David F. Morrell,XS,OT,"$145,971",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Ombudsman ,Kimberly Walton,XS,OT,"$145,971",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Federal Security Director ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Boston, MA",Federal Security Director ,George N. Naccara,XS,OT,"$148,918",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Chief Staff Officer ,Scott E. Wilson,XS,OT,"$146,945",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Staff Officer ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Program Manager, Transportation Intelligence ",Neal E. Riddle,XS,OT,"$147,401",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Counsel ,Newton L. Klements,XS,OT,"$147,536",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Tysons Corner, VA",Deputy Assistant Under Secretary for Aviation Security Law ,Thomas D. Quinn,XS,OT,"$147,536",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Atlanta, GA",Federal Security Director ,Willie L. Williams,XS,OT,"$146,842",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Assistant Under Secretary for Maritime/Land ,Richard E. Bennis,XS,OT,"$150,141",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Chief Counsel ,Francine J. Kerner,XS,OT,"$150,141",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Assistant Administrator, Aviation Operations ",Michael D. Robinson,XS,OT,"$150,141",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Assistant Administrator, Human Resources ",Richard A. Whitford,XS,OT,"$150,141",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Special Advisor to the Administrator ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Federal Security Director ,Joseph A. Hawkins,XS,OT,"$145,773",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Washington, DC",Deputy Assistant Administrator for Internal Affairs and Program Review ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Legislative Affairs for Transportation Security Administration ,Peter Iozino,SC,OT,"$130,305",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Communications for the Transportation Security Administration ,Mark Hatfield,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Seattle, WA",Deputy Federal Security Director ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Seattle, WA",Deputy Federal Security Director ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Information Officer ,Mark Emery,XS,OT,"$149,097",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Counsel for Litigation ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Legislative Counsel ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Chief Security Officer (Intelligence) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Associate Under Secretary for Organizational Development ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Cargo Security ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Assistant Administrator for Maritime and Land Security ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Chicago, IL",Deputy Federal Security Director (Chicago) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Federal Security Director ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Director of Intelligence Operations ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Anchorage, AK",Federal Security Director (Anchorage) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Cincinnati, OH",Federal Security Director (Cincinnati International Airport) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA","Assistant Administrator, Transportation Security Policy ",Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Detroit, MI",Federal Security Director (Detroit) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Dulles Airport, VA",Federal Security Director (Dulles) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Orlando, FL",Deputy Federal Security Director (Orlando) ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Counsel for Enforcement ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Assistant Administrator for Acquisitions ,Elaine C. Duke,XS,OT,"$144,382",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief Counsel ,Mardi R. Thompson,XS,OT,"$131,345",,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Chief of Staff ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
"Arlington, VA",Deputy Associate Administrator for Internal Affairs and Program Review ,Vacant,XS,OT,,,,DEPARTMENT OF HOMELAND SECURITY,OFFICE OF THE UNDER SECRETARY FOR BORDER AND TRANSPORTATION SECURITY,Transportation Security Adiministration,2004
