location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC",Foreign Affairs Officer,Paul S. Aronsohn,GS,SC,12,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC",Political Officer,Cameron R. Hume,FE,CA,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC",Director of Communications, Vacant,AD,PAS,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC",Attorney Adviser,Robert B. Rosenstock,ES,CA,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC",Counselor Host Country Affairs,Robert C. Moller,AD,PA,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC",Administrative Officer,Wayne K. Logsdon,FE,CA,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Chief of Staff,Elaine K. Shocas,AD,SC,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Senior Advisor and Counsel,David J. Scheffer,AD,SC,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Senior Advisor and Speech Writer,William H. Woodward,AD,SC,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Deputy to US Representative, Vacant,ES,..........,..........,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Secretary/Stenographer,Jane B. Stich,GS,SC,10,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"New York, NY",Special Assistant,Suzanne A. George,GS,SC,12,..........,........,Department of State,U.S. Mission to the United Nations,,1996
"Washington, DC","Commissioner, International Joint Commission",Thomas L. Baldini,AD,PAS,..........,..........,........,Department of State,International Joint Commission,,1996
"Washington, DC","Commissioner, International Joint Commission",Alice B. Chamberlin,AD,PAS,..........,..........,........,Department of State,International Joint Commission,,1996
"Washington, DC","Commissioner, International Joint Commission",Susan B. Bayh,AD,PAS,..........,..........,........,Department of State,International Joint Commission,,1996
"Washington, DC",Deputy Secretary of State,Strobe Talbott,EX,PAS,II,..........,........,Department of State,OFFICE OF THE DEPUTY SECRETARY OF STATE,,1996
"Washington, DC",Executive Assistant to Deputy Secretary,Eric S. Edelman,FE,CA,..........,..........,........,Department of State,OFFICE OF THE DEPUTY SECRETARY OF STATE,,1996
"Washington, DC",Staff Assistant,Marjorie A. Soltis,GS,SC,11,..........,........,Department of State,OFFICE OF THE DEPUTY SECRETARY OF STATE,,1996
"Washington, DC",Foreign Affairs Officer,Kent Pekel,GS,SC,14,..........,........,Department of State,OFFICE OF THE DEPUTY SECRETARY OF STATE,,1996
"Washington, DC",Coordinator for Counter Terrorism,Philip C. Wilcox Jr,FE,CA,..........,..........,........,Department of State,Office of the Amb-At-Large for Counter Terrorism,,1996
"Washington, DC",Associate Coordinator,Kenneth R. Mckune,FE,CA,..........,..........,........,Department of State,Office of the Amb-At-Large for Counter Terrorism,,1996
"Washington, DC",Chief of Protocol,Mary M. Raiser,EX,PAS,IV,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Deputy Chief of Protocol, Vacant,ES,..........,..........,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Protocol Assistant,Suzanne T. Morrell,GS,SC,9,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Supervisory Protocol Officer (Visits),Eve E. Wilkins,GS,SC,13,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Foreign Affairs Officer (Protocol Visits),Mary M. French,GS,SC,15,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Protocol Officer (Visits),Laura B. Wills,GS,SC,12,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Protocol Specialist,Hillary H. Lucas,GS,SC,9,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Protocol Officer (Visits),Carlos E. Elizondo,GS,SC,12,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC",Foreign Affairs Officer,Joan W. Baldridge,GS,SC,15,..........,........,Department of State,Office of Protocol,,1996
"Washington, DC","Director, Policy Planning Staff",James B. Steinberg,ES,NA,..........,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC","Deputy Director, Policy Planning Staff",Alan D. Romberg,ES,NA,..........,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC",Special Assistant,William J. Antholis,GS,SC,13,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC",Senior Adviser,Luigi R. Einaudi,ES,CA,..........,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC","Member, Policy Planning Staff",John S. Morrison,GS,SC,15,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC",Senior Adviser,Daniel S. Hamilton,GS,SC,15,..........,........,Department of State,Policy Planning Council,,1996
"Washington, DC",Legal Adviser, Vacant,EX,PAS,IV,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Principal Deputy Legal Advisor,Michael J. Matheson,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Deputy Legal Adviser,Jamison S. Borek,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Deputy Legal Adviser,Jonathan B. Schwartz,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Deputy Legal Adviser,James H. Thessin,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Special Assistant,Jack Chorowsky,GS,SC,15,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Ted A. Borek,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Thomas M. Peay,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Ronald J. Bettauer,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Joan E. Donoghue,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Timothy E. Ramish,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,James G. Hergen,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Alan J. Kreczko,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Todd F. Buchwald,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Robert E. Dalton,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,John R. Crook,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,David P. Stewart,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Susan Biniaz,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Lindaramish Jacobson,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Catherine W. Brown,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Peter H. Pfund,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Robert K. Harris,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Melinda P. Chandler,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Dennis J. Gallagher,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Legal Adviser,Mary B. West,ES,CA,..........,..........,........,Department of State,Office of the Legal Adviser,,1996
"Washington, DC",Assistant Secretary,Toby T. Gati,EX,PAS,IV,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Secretary-Typing,Sandra S. Jimenez,GS,SC,10,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Details to Other Agencies,Jon A. Wiant,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Special Assistant,John D. Brewer,GS,SC,12,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Deputy Assistant Secretary,Daniel C. Kurtzer,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Executive Director,Clarence E. Pegues Jr,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Charles J. Jefferson,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Details Within the Agency, Career Incumbent,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Allen W. Locke,ES,TA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Deputy Assistant Secretary,Charles T. Fingar,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,David H. Kaeuper,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Robert O. Homme,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director, Vacant,ES,..........,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Stephen M. Ecton,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Pedro Martinez,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Bowman H. Miller,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Geographer,William B. Wood,ES,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Louis D. Sell,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Deputy Assistant Secretary for Coordination,Jennifer E. Sims,ES,NA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director,Allen L. Keiswetter,FE,CA,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Office Director, Vacant,ES,..........,..........,..........,........,Department of State,Bureau of Intelligence and Research,,1996
"Washington, DC",Assistant Secretary,Barbara M. Larkin,EX,PAS,IV,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Deputy Assistant Secretary,Michael Klosson,FE,CA,..........,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Deputy Assistant Secretary,Valerie A. Mims,ES,CA,..........,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Deputy Assistant Secretary, Vacant,ES,NA,..........,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Correspondence Officer,Craig S. Huffman,GS,SC,12,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Legislative Management Officer,Maria L. Veloz,GS,SC,15,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Deputy Assistant Secretary,Margaret A. Donovan,ES,NA,..........,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Legislative Analyst,Julia C. Norton,GS,SC,13,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Legislative Management Officer,Howard L. Walgren,GS,SC,15,..........,........,Department of State,Bureau of Legislative Affairs,,1996
"Washington, DC",Senior Policy Advisor,David M. Gillette,GS,SC,15,..........,........,Department of State,Bureau of Legislative Affairs,,1996
